ID_ALL_RAW_DATA,ABUNDANCE,BIOMASS,ID_SPECIES,SAMPLE_DESC,LATITUDE,LONGITUDE,DEPTH,DAY,MONTH,YEAR,STUDY_ID,newID,valid_name,resolution,taxon
342492,1.0,,3962.0,56.02_-6.33_1999_7_6,56.02,-6.33,,7.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342493,3.0,,3962.0,58.5_-4.23_2000_5_6,58.5,-4.23,,5.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342495,1.0,,3962.0,57.66_-5.85_2000_25_5,57.66,-5.85,,25.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342496,4.0,,3962.0,57.36_-1.83_2001_23_6,57.36,-1.83,,23.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342497,1.0,,3962.0,57.54_-6.68_2000_15_6,57.54,-6.68,,15.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342498,4.0,,3962.0,56.55_-2.65_2001_24_5,56.55,-2.65,,24.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342499,3.0,,3962.0,58.52_-3.2_1999_6_7,58.52,-3.2,,6.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342500,1.0,,3962.0,58.97_-2.69_2000_10_6,58.97,-2.69,,10.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342501,4.0,,3962.0,58.97_-2.69_1999_12_7,58.97,-2.69,,12.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342502,2.0,,3962.0,58.97_-2.69_1999_14_7,58.97,-2.69,,14.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342504,1.0,,3962.0,58.97_-2.69_1999_13_7,58.97,-2.69,,13.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342508,4.0,,3962.0,59.06_-3.04_2000_31_5,59.06,-3.04,,31.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342509,5.0,,3962.0,60.05_-1.1_2000_31_5,60.05,-1.1,,31.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342510,7.0,,3962.0,60.76_-1.08_1999_23_6,60.76,-1.08,,23.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342511,4.0,,3962.0,60.59_-1.08_1999_2_6,60.59,-1.08,,2.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342513,9.0,,3962.0,60.41_-1.63_1998_9_6,60.41,-1.63,,9.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342514,8.0,,3962.0,59.96_-1.46_1999_8_6,59.96,-1.46,,8.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342515,8.0,,3962.0,50.42_-3.55_2000_11_6,50.42,-3.55,,11.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342519,1.0,,3962.0,56.37_-6.53_1999_23_6,56.37,-6.53,,23.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342520,2.0,,3962.0,56.37_-6.53_1999_24_6,56.37,-6.53,,24.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342522,2.0,,3962.0,59.24_-3.05_2000_6_6,59.24,-3.05,,6.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342523,7.0,,3962.0,59.15_-2.7_2000_19_6,59.15,-2.7,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342524,8.0,,3962.0,50.58_-4.82_1999_6_6,50.58,-4.82,,6.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342525,4.0,,3962.0,58.15_-3.53_1999_23_6,58.15,-3.53,,23.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342526,4.0,,3962.0,58.06_-3.69_1999_18_6,58.06,-3.69,,18.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342527,1.0,,3962.0,58.15_-3.7_1999_18_6,58.15,-3.7,,18.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342528,6.0,,3962.0,58.18_-6.25_1999_7_6,58.18,-6.25,,7.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342529,1.0,,3962.0,54.74_-3.86_1998_6_6,54.74,-3.86,,6.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342530,1.0,,3962.0,55.07_-5.13_1999_20_6,55.07,-5.13,,20.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342531,2.0,,3962.0,56.45_-6.87_2000_22_6,56.45,-6.87,,22.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342532,2.0,,3962.0,56.44_-7.03_2000_20_6,56.44,-7.03,,20.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342534,1.0,,3962.0,50.61_-2_2000_7_6,50.61,-2.0,,7.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342535,2.0,,3962.0,56.36_-2.97_1999_26_5,56.36,-2.97,,26.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342536,2.0,,3962.0,56.03_-6.17_2000_15_6,56.03,-6.17,,15.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342537,2.0,,3962.0,56.03_-6.17_1999_17_6,56.03,-6.17,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342540,1.0,,3962.0,56.12_-6.18_1999_17_6,56.12,-6.18,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342541,2.0,,3962.0,56.12_-6.18_1999_12_6,56.12,-6.18,,12.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342542,2.0,,3962.0,56.12_-6.18_2000_15_6,56.12,-6.18,,15.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342545,2.0,,3962.0,58.49_-4.91_2000_27_5,58.49,-4.91,,27.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342547,3.0,,3962.0,55.56_-1.84_2000_18_6,55.56,-1.84,,18.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342549,8.0,,3962.0,60.05_-1.46_1999_3_6,60.05,-1.46,,3.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342551,7.0,,3962.0,51.56_-5.03_2000_5_6,51.56,-5.03,,5.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342553,1.0,,3962.0,52.74_-4.81_2001_2_7,52.74,-4.81,,2.0,7.0,2001,69,16271,Fulmarus glacialis,species,Birds
342554,1.0,,3962.0,54.11_-0.31_2000_13_6,54.11,-0.31,,13.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342555,5.0,,3962.0,54.11_-0.31_2000_16_6,54.11,-0.31,,16.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342556,1.0,,3962.0,54.11_-0.31_2000_5_6,54.11,-0.31,,5.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342557,1.0,,3962.0,54.73_-4.02_1999_8_7,54.73,-4.02,,8.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342558,1.0,,3962.0,56.01_-2.64_1999_13_6,56.01,-2.64,,13.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342560,3.0,,3962.0,50.03_-5.35_1999_10_6,50.03,-5.35,,10.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342563,3.0,,3962.0,49.94_-5.34_1999_10_6,49.94,-5.34,,10.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342564,1.0,,3962.0,51.92_1.34_2002_2_7,51.92,1.34,,2.0,7.0,2002,69,16271,Fulmarus glacialis,species,Birds
342565,4.0,,3962.0,60.68_-1.08_1999_25_6,60.68,-1.08,,25.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342566,6.0,,3962.0,57.62_-2.5_2001_25_6,57.62,-2.5,,25.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342567,3.0,,3962.0,59.06_-2.69_2000_11_6,59.06,-2.69,,11.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342568,8.0,,3962.0,59.06_-2.69_1999_4_7,59.06,-2.69,,4.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342569,13.0,,3962.0,60.23_-1.64_1999_15_6,60.23,-1.64,,15.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342570,2.0,,3962.0,60.05_-1.28_1998_18_6,60.05,-1.28,,18.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342571,1.0,,3962.0,58.12_-5.39_2000_8_6,58.12,-5.39,,8.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342574,4.0,,3962.0,58.25_-6.94_1999_8_7,58.25,-6.94,,8.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342576,1.0,,3962.0,50.48_-5.1_2000_6_6,50.48,-5.1,,6.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342578,1.0,,3962.0,56.55_-6.72_1999_7_6,56.55,-6.72,,7.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342579,1.0,,3962.0,56.44_-7.03_2000_22_6,56.44,-7.03,,22.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342580,1.0,,3962.0,56.09_-3.44_1999_6_6,56.09,-3.44,,6.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342581,2.0,,3962.0,55.42_-5.32_2000_10_7,55.42,-5.32,,10.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342582,1.0,,3962.0,55.07_-5.13_1999_1_6,55.07,-5.13,,1.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342583,22.0,,3962.0,60.14_-1.64_1999_12_6,60.14,-1.64,,12.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342584,1.0,,3962.0,56.77_-7.73_1998_15_6,56.77,-7.73,,15.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342585,2.0,,3962.0,58.15_-3.53_1999_21_6,58.15,-3.53,,21.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342586,1.0,,3962.0,50.33_-3.54_1999_15_6,50.33,-3.54,,15.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342587,3.0,,3962.0,51.56_-5.17_2000_3_6,51.56,-5.17,,3.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342588,1.0,,3962.0,58.97_-3.04_1999_9_6,58.97,-3.04,,9.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342589,2.0,,3962.0,58.88_-3.04_1999_9_6,58.88,-3.04,,9.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342590,1.0,,3962.0,55.74_-2_2000_10_6,55.74,-2.0,,10.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342591,4.0,,3962.0,55.74_-2.16_2000_10_6,55.74,-2.16,,10.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342595,1.0,,3962.0,55.56_-1.68_2000_16_6,55.56,-1.68,,16.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342596,5.0,,3962.0,60.49_-0.9_1999_22_6,60.49,-0.9,,22.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342597,7.0,,3962.0,60.41_-1.27_2000_20_6,60.41,-1.27,,20.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342598,1.0,,3962.0,60.14_-1.28_1998_12_6,60.14,-1.28,,12.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342599,3.0,,3962.0,59.06_-2.69_1999_3_7,59.06,-2.69,,3.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342601,1.0,,3962.0,58.25_-6.94_1999_11_6,58.25,-6.94,,11.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342603,5.0,,3962.0,57.27_-6.64_2001_30_5,57.27,-6.64,,30.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342604,3.0,,3962.0,57.19_-6.47_2001_31_5,57.19,-6.47,,31.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342605,4.0,,3962.0,60.68_-1.26_2001_24_6,60.68,-1.26,,24.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342606,5.0,,3962.0,59.05_-3.39_1999_22_6,59.05,-3.39,,22.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342607,1.0,,3962.0,51.29_1.15_2000_14_6,51.29,1.15,,14.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342608,4.0,,3962.0,58.88_-2.86_1999_29_5,58.88,-2.86,,29.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342609,1.0,,3962.0,50.24_-4.1_1999_29_5,50.24,-4.1,,29.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342610,5.0,,3962.0,59.15_-3.22_2000_2_6,59.15,-3.22,,2.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342611,13.0,,3962.0,60.14_-1.46_1999_7_6,60.14,-1.46,,7.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342612,6.0,,3962.0,59.96_-1.28_1998_18_6,59.96,-1.28,,18.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342614,1.0,,3962.0,51.58_-4.31_2001_4_6,51.58,-4.31,,4.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342615,1.0,,3962.0,55.11_-1.68_2000_14_6,55.11,-1.68,,14.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342616,1.0,,3962.0,55.11_-1.68_2000_23_5,55.11,-1.68,,23.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342617,3.0,,3962.0,59.87_-1.28_1999_17_6,59.87,-1.28,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342618,3.0,,3962.0,57.45_-1.83_2001_3_6,57.45,-1.83,,3.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342619,1.0,,3962.0,59.87_-1.46_1999_17_6,59.87,-1.46,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342620,1.0,,3962.0,53.11_-4.54_2001_12_6,53.11,-4.54,,12.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342621,1.0,,3962.0,50.15_-3.96_1999_25_6,50.15,-3.96,,25.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342622,3.0,,3962.0,51.74_-5.18_1999_7_6,51.74,-5.18,,7.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342624,5.0,,3962.0,50.1_-5.77_1999_2_6,50.1,-5.77,,2.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342626,2.0,,3962.0,54.57_-0.91_2000_12_7,54.57,-0.91,,12.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342627,1.0,,3962.0,60.4_-0.73_2001_23_6,60.4,-0.73,,23.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342629,4.0,,3962.0,51.66_-4.74_1999_29_5,51.66,-4.74,,29.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342631,3.0,,3962.0,54_-4.9_1999_16_5,54.0,-4.9,,16.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342633,9.0,,3962.0,60.32_-1.45_1998_6_6,60.32,-1.45,,6.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342634,6.0,,3962.0,60.41_-1.63_1998_3_6,60.41,-1.63,,3.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342635,13.0,,3962.0,56.82_-2.32_1999_13_6,56.82,-2.32,,13.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342636,5.0,,3962.0,58.45_-6.28_1999_13_6,58.45,-6.28,,13.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342637,3.0,,3962.0,50.61_-3.41_2000_5_7,50.61,-3.41,,5.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342638,13.0,,3962.0,60.5_-1.63_2000_6_6,60.5,-1.63,,6.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342640,3.0,,3962.0,60.32_-1.09_1999_11_6,60.32,-1.09,,11.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342641,7.0,,3962.0,60.76_-0.9_1999_24_6,60.76,-0.9,,24.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342642,2.0,,3962.0,59.78_-1.46_1999_19_6,59.78,-1.46,,19.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342643,6.0,,3962.0,54.11_-0.16_2000_12_6,54.11,-0.16,,12.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342644,3.0,,3962.0,54.11_-0.16_2000_2_6,54.11,-0.16,,2.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342645,5.0,,3962.0,57_-6.61_1999_9_7,57.0,-6.61,,9.0,7.0,1999,69,16271,Fulmarus glacialis,species,Birds
342646,12.0,,3962.0,59.33_-2.52_2000_23_6,59.33,-2.52,,23.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342647,8.0,,3962.0,60.4_-0.91_2001_23_6,60.4,-0.91,,23.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342648,1.0,,3962.0,60.23_-1.64_1999_30_5,60.23,-1.64,,30.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342650,6.0,,3962.0,51.74_-5.18_1999_9_6,51.74,-5.18,,9.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342652,5.0,,3962.0,59.87_-1.46_1999_24_6,59.87,-1.46,,24.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342653,1.0,,3962.0,55.83_-2.16_2000_14_6,55.83,-2.16,,14.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342654,1.0,,3962.0,55.83_-2.16_2000_16_6,55.83,-2.16,,16.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342655,8.0,,3962.0,60.05_-1.28_1998_12_6,60.05,-1.28,,12.0,6.0,1998,69,16271,Fulmarus glacialis,species,Birds
342656,3.0,,3962.0,59.15_-2.52_2000_19_6,59.15,-2.52,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342661,1.0,,3962.0,55.56_-1.68_2000_14_7,55.56,-1.68,,14.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342663,3.0,,3962.0,55.23_-5.77_2002_6_6,55.23,-5.77,,6.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342664,11.0,,3962.0,60.32_-1.09_1999_23_6,60.32,-1.09,,23.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342665,6.0,,3962.0,53.29_-4.25_2001_10_7,53.29,-4.25,,10.0,7.0,2001,69,16271,Fulmarus glacialis,species,Birds
342667,1.0,,3962.0,56.64_-2.65_2001_30_5,56.64,-2.65,,30.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342669,2.0,,3962.0,53.38_-4.4_2002_3_6,53.38,-4.4,,3.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342670,1.0,,3962.0,51.13_-4.28_2000_24_6,51.13,-4.28,,24.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342671,2.0,,3962.0,57.36_-1.83_2001_1_6,57.36,-1.83,,1.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342673,2.0,,3962.0,57.36_-1.83_2001_6_6,57.36,-1.83,,6.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342674,1.0,,3962.0,50.24_-3.96_2000_9_6,50.24,-3.96,,9.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342675,4.0,,3962.0,60.68_-1.26_2000_22_6,60.68,-1.26,,22.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342678,3.0,,3962.0,54.98_-5.12_1999_10_6,54.98,-5.12,,10.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342679,2.0,,3962.0,59.15_-3.05_2000_2_6,59.15,-3.05,,2.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342680,1.0,,3962.0,57_-2.16_1999_14_6,57.0,-2.16,,14.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342682,11.0,,3962.0,60.14_-1.28_1999_27_5,60.14,-1.28,,27.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342683,3.0,,3962.0,59.15_-2.87_2000_30_6,59.15,-2.87,,30.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342684,3.0,,3962.0,57.09_-2.16_1999_5_6,57.09,-2.16,,5.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342685,3.0,,3962.0,55.83_-2.16_2000_19_6,55.83,-2.16,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342687,2.0,,3962.0,55.74_-2.16_2000_19_6,55.74,-2.16,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342691,4.0,,3962.0,60.5_-1.09_1999_17_6,60.5,-1.09,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342692,9.0,,3962.0,58.79_-3.03_1999_2_6,58.79,-3.03,,2.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342693,3.0,,3962.0,58.79_-3.03_1999_4_6,58.79,-3.03,,4.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342696,2.0,,3962.0,58.79_-3.03_1999_8_6,58.79,-3.03,,8.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342700,1.0,,3962.0,58.79_-2.86_1999_4_6,58.79,-2.86,,4.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342701,5.0,,3962.0,60.23_-1.82_1999_6_6,60.23,-1.82,,6.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342702,7.0,,3962.0,60.5_-1.63_1999_28_6,60.5,-1.63,,28.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342703,2.0,,3962.0,58.25_-3.36_1999_25_6,58.25,-3.36,,25.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342704,1.0,,3962.0,54.63_-4.48_2000_19_6,54.63,-4.48,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342705,1.0,,3962.0,50.61_-2.84_1999_18_6,50.61,-2.84,,18.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342706,3.0,,3962.0,58.7_-3.03_2000_20_6,58.7,-3.03,,20.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342710,3.0,,3962.0,49.94_-5.2_2000_6_6,49.94,-5.2,,6.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342711,5.0,,3962.0,52.02_-4.77_2001_21_5,52.02,-4.77,,21.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342713,7.0,,3962.0,51.83_-5.33_1999_25_5,51.83,-5.33,,25.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342714,2.0,,3962.0,56.47_-6.38_1999_17_6,56.47,-6.38,,17.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342716,1.0,,3962.0,57.59_-7.52_2002_20_6,57.59,-7.52,,20.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342717,5.0,,3962.0,58.21_-5.23_2000_9_6,58.21,-5.23,,9.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342718,4.0,,3962.0,60.41_-1.63_2000_6_6,60.41,-1.63,,6.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342719,2.0,,3962.0,51.57_-4.74_2000_21_5,51.57,-4.74,,21.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342721,2.0,,3962.0,51.57_-4.74_2000_20_5,51.57,-4.74,,20.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342722,1.0,,3962.0,51.57_-4.74_1999_21_5,51.57,-4.74,,21.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342724,7.0,,3962.0,59.24_-2.87_2002_6_6,59.24,-2.87,,6.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342725,18.0,,3962.0,59.15_-2.87_2002_6_6,59.15,-2.87,,6.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342734,3.0,,3962.0,50.67_-4.69_2000_5_6,50.67,-4.69,,5.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342736,1.0,,3962.0,56.28_-2.64_1999_9_6,56.28,-2.64,,9.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342737,2.0,,3962.0,56.87_-7.58_2002_11_6,56.87,-7.58,,11.0,6.0,2002,69,16271,Fulmarus glacialis,species,Birds
342738,4.0,,3962.0,58.58_-5.09_2000_27_5,58.58,-5.09,,27.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342742,1.0,,3962.0,55.59_-5.81_1999_19_6,55.59,-5.81,,19.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342744,6.0,,3962.0,52.11_-4.77_2000_2_6,52.11,-4.77,,2.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342745,5.0,,3962.0,51.83_-5.33_1999_30_5,51.83,-5.33,,30.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342746,2.0,,3962.0,57.94_-5.38_2000_9_6,57.94,-5.38,,9.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342747,10.0,,3962.0,50.58_-4.96_1999_6_6,50.58,-4.96,,6.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342748,5.0,,3962.0,52.02_-4.91_2001_21_5,52.02,-4.91,,21.0,5.0,2001,69,16271,Fulmarus glacialis,species,Birds
342749,4.0,,3962.0,52.74_-4.81_2000_18_6,52.74,-4.81,,18.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342750,6.0,,3962.0,51.92_-5.2_1999_31_5,51.92,-5.2,,31.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
342751,2.0,,3962.0,51.82_-5.48_2001_9_6,51.82,-5.48,,9.0,6.0,2001,69,16271,Fulmarus glacialis,species,Birds
342752,1.0,,3962.0,52.93_-4.53_2000_18_6,52.93,-4.53,,18.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342757,1.0,,3962.0,57.97_-4.03_2000_19_6,57.97,-4.03,,19.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342758,8.0,,3962.0,50.21_-5.36_2000_16_6,50.21,-5.36,,16.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342760,2.0,,3962.0,49.9_-6.45_1999_1_6,49.9,-6.45,,1.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342761,5.0,,3962.0,56.91_-2.33_1999_18_6,56.91,-2.33,,18.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342762,3.0,,3962.0,54.2_-0.46_2000_12_6,54.2,-0.46,,12.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342763,1.0,,3962.0,56.83_-6.26_1999_15_6,56.83,-6.26,,15.0,6.0,1999,69,16271,Fulmarus glacialis,species,Birds
342764,4.0,,3962.0,55.65_-1.84_2000_15_6,55.65,-1.84,,15.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342765,2.0,,3962.0,55.65_-1.84_2000_15_7,55.65,-1.84,,15.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342766,3.0,,3962.0,55.65_-1.84_2000_30_5,55.65,-1.84,,30.0,5.0,2000,69,16271,Fulmarus glacialis,species,Birds
342769,1.0,,3962.0,55.69_-5.34_2000_10_7,55.69,-5.34,,10.0,7.0,2000,69,16271,Fulmarus glacialis,species,Birds
342770,1.0,,3962.0,59.15_-3.05_2000_1_6,59.15,-3.05,,1.0,6.0,2000,69,16271,Fulmarus glacialis,species,Birds
342771,6.0,,3962.0,60.23_-1.27_1999_27_5,60.23,-1.27,,27.0,5.0,1999,69,16271,Fulmarus glacialis,species,Birds
