ID_ALL_RAW_DATA,ABUNDANCE,BIOMASS,ID_SPECIES,SAMPLE_DESC,LATITUDE,LONGITUDE,DEPTH,DAY,MONTH,YEAR,STUDY_ID,newID,species,resolution,taxon,kingdom,phylum,class,order,family,genus
447394,2.0,,4047,40.6333_-68.4333_1982_12_3,40.6333,-68.4333,,3.0,12.0,1982,166,21131,Larus marinus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
1111168,1.0,,4242,44.8667_-88.1667_1989_4645,44.8667,-88.1667,,,,1989,195,30612,Phasianus colchicus,species,Birds,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus
1236059,12.0,,4419,45.5667_-93.5_1983_2125,45.5667,-93.5,,,,1983,195,37829,Spizella passerina,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella
6064532,1.0,,33642,-14.2626_-169.475_2010_3_13_41.5,-14.2626,-169.475,-41.5,13.0,3.0,2010,122,31994,Pocillopora meandrina,species,Invertebrates,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora
221269,2.0,,3104,37.3843_-23.6526_2009_7_20_3311,37.3843,-23.6526,-3311.0,20.0,7.0,2009,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
787652,10.0,,3815,26.5333_-97.7_2001_4095,26.5333,-97.7,,,,2001,195,8719,Chondestes grammacus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Chondestes
3918904,8.0,1.27,8901,43.978001_-63.197664_3_7_2002_460_96.5,43.978001,-63.197664,-96.5,3.0,7.0,2002,119,41477,Urophycis chuss,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
682179,1.0,,3621,49.7167_-94.25_1986_3220,49.7167,-94.25,,,,1986,195,324,Accipiter striatus,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter
182119,20.0,,2823,38.4833_-28.05_2000_10_13_684,38.4833,-28.05,-684.0,13.0,10.0,2000,172,11911,Delphinus delphis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus
4478929,67.0,112.73,17483,60.13_-172.83_2001_7_2_59,60.13,-172.83,-59.0,2.0,7.0,2001,163,22336,Lithodidae,family,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,,
712414,2.0,,3720,38.5333_-76.2167_1988_1955,38.5333,-76.2167,,,,1988,195,5801,Bubo virginianus,species,Birds,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo
349097,7.0,,3962,43.1333_-66.8167_1988_4_8,43.1333,-66.8167,,8.0,4.0,1988,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
3868936,37.0,14.0,6821,44.333328_-58.866669_27_3_1983_448_35,44.333328,-58.866669,-35.0,27.0,3.0,1983,119,25776,Myzopsetta ferruginea,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda
18578862,294.51,,22129,EMP NZ028 1992-07-10,38.117222,-122.047222,,10.0,7.0,1992,559,33614,Pseudodiaptomus forbesi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus
4623251,60.0,82.74,8572,58.61_-148.5_2000_7_1_186,58.61,-148.5,-186.0,1.0,7.0,2000,163,37929,Squalus acanthias,species,Fish,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus
4408978,293.0,239.56,6468,58.43_-168.5_1993_7_2_74,58.43,-168.5,-74.0,2.0,7.0,1993,163,19019,Hippoglossoides elassodon,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides
965817,5.0,,4001,41.5167_-79.35_1987_3476,41.5167,-79.35,,,,1987,195,19099,Hirundo rustica,species,Birds,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo
1321404,7.0,,4533,37.45_-93.5167_1983_2254,37.45,-93.5167,,,,1983,195,41129,Tyrannus tyrannus,species,Birds,Animalia,Chordata,Actinopterygii,Passeriformes,Tyrannidae,Tyrannus
3965662,7.0,0.58,8907,43.7485_-69.3438_2005_5_14_103.4,43.7485,-69.3438,-103.4,14.0,5.0,2005,123,41484,Urophycis tenuis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
7905464,1.0,,7193,42.650002_-69.76667_1984_4_18_240,42.650002,-69.76667,-240.0,18.0,4.0,1984,213,25499,Myctophidae,family,Fish,Animalia,Chordata,,Myctophiformes,,
850040,22.0,,3846,45.9333_-89.1833_1982_4624,45.9333,-89.1833,,,,1982,195,10309,Corvus brachyrhynchos,species,Birds,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus
210212,3.0,,2984,38.6333_-27.45_2000_8_21_1387,38.6333,-27.45,-1387.0,21.0,8.0,2000,172,17463,Grampus griseus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Grampus
1379389,32.0,,4574,46.1833_-89.6333_1995_4608,46.1833,-89.6333,,,,1995,195,42387,Zonotrichia albicollis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia
588337,1.0,,3423,40.8_-71.8_1984_7_6,40.8,-71.8,,6.0,7.0,1984,166,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
1040078,9.0,,4118,42.2167_-72.4667_1987_1996,42.2167,-72.4667,,,,1987,195,24937,Molothrus ater,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus
1016778,2.0,,4105,41.1667_-96.0667_1983_2386,41.1667,-96.0667,,,,1983,195,24043,Melospiza melodia,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza
9583928,2.0,,4520,45.24598_-109.48896_2004_6_26,45.24598,-109.48896,,26.0,6.0,2004,217,41030,Turdus migratorius,species,Birds,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus
5615102,3.0,,27028,-35.066_21.256_1994,-35.066,21.256,,10.0,5.0,1994,68,6103,Calanoides,genus,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides
18147771,80.0,12.59,2999,45.3667_29.9667_1987_7_24_0,45.3667,29.9667,0.0,24.0,7.0,1987,86,17654,Gymnodinium kowalevskii,species,Chromista,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium
3071566,,73.1,6520,-44.0119_176.402_2001_1_15_537,-44.0119,176.402,-537.0,15.0,1.0,2001,148,19463,Hydrolagus bemisi,species,Fish,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus
3960915,1.0,0.18,8114,43.9318_-68.5537_2002_11_4_92.35,43.9318,-68.5537,-92.35,4.0,11.0,2002,123,34606,Reinhardtius hippoglossoides,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius
3092783,,4.6,6756,-43.1805_-178.08_1989_12_9_464.5,-43.1805,-178.08,-464.5,9.0,12.0,1989,148,21486,Lepidorhynchus denticulatus,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Lepidorhynchus
485490,21.0,,4141,40.25_-70.25_1984_8_9,40.25,-70.25,,9.0,8.0,1984,166,27289,Oceanites oceanicus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites
7643716,6.0,3.0,7910,38.733334_-74.816666_1990_9_19_18,38.733334,-74.816666,-18.0,19.0,9.0,1990,213,32528,Pomatomus saltatrix,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Pomatomidae,Pomatomus
596759,1.0,,4349,39.85_-60_1969_9_5,39.85,-60.0,,5.0,9.0,1969,166,34154,Puffinus lherminieri,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
318577,1.0,,3810,-26.14_29.73_2002_1_24,-26.14,29.73,,24.0,1.0,2002,67,8623,Chlidonias hybrida,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias
400901,6.0,,4029,44.0667_-66.9667_1986_4_21,44.0667,-66.9667,,21.0,4.0,1986,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
4594133,7.0,2.12,8358,56.28_-170.16_2001_7_2_117,56.28,-170.16,-117.0,2.0,7.0,2001,163,36479,Sebastes alutus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes
3107027,,27.5,6982,-40.8563_176.665_1994_1_23_367,-40.8563,176.665,-367.0,23.0,1.0,1994,148,23263,Macruronus novaezelandiae,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus
221808,2.0,,3104,37.707_-25.801_2005_7_18_659,37.707,-25.801,-659.0,18.0,7.0,2005,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
3519963,39.0,,7213,41.08_-68.8_1978_11_68,41.08,-68.8,-68.0,17.0,11.0,1978,180,25561,Myoxocephalus octodecemspinosus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
935770,1.0,,3949,42.8667_-106.117_1995_4715,42.8667,-106.117,,,,1995,195,15744,Falco sparverius,species,Birds,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco
687466,35.0,,3630,39.5167_-75.9167_1994_1945,39.5167,-75.9167,,,,1994,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
808805,4.0,,3830,42.8_-72.1667_1979_2550,42.8,-72.1667,,,,1979,195,9784,Colaptes auratus,species,Birds,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes
7870355,2.0,0.099,5223,42.121334_-70.512665_2002_4_24_34,42.121334,-70.512665,-34.0,24.0,4.0,2002,213,6666,Cancer irroratus,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
927341,1.0,,3926,39.9833_-107.667_1993_921,39.9833,-107.667,,,,1993,195,14386,Eremophila alpestris,species,Birds,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Eremophila
7805706,25.0,6.4,6467,41.150002_-71.26667_1964_7_27_50,41.150002,-71.26667,-50.0,27.0,7.0,1964,213,19017,Hippoglossina oblonga,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Hippoglossina
784603,3.0,,3801,41.5333_-73.5_1980_1067,41.5333,-73.5,,,,1980,195,8135,Chaetura pelagica,species,Birds,Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura
283529,2.0,,3507,39.3317_-31.0283_2004_8_9_1564,39.3317,-31.0283,-1564.0,9.0,8.0,2004,172,38232,Sterna,genus,Birds,Animalia,,,,,
701532,5.0,,3682,33.3667_-93.4833_2000_482,33.3667,-93.4833,,,,2000,195,3208,Archilochus colubris,species,Birds,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus
3121514,,10.4,7057,-43.0617_169.331_1986_7_26_811,-43.0617,169.331,-811.0,26.0,7.0,1986,148,24171,Merluccius australis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius
647203,8.0,,4449,39.9667_-73.2_1986_5_15,39.9667,-73.2,,15.0,5.0,1986,166,38237,Sterna hirundo,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna
7653976,2.0,0.32,7058,38.992893_-72.819168_2007_2_25_194,38.992893,-72.819168,-194.0,25.0,2.0,2007,213,24172,Merluccius bilinearis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius
4300520,52.0,38.76,5497,56.63_-170.83_1994_7_2_107,56.63,-170.83,-107.0,2.0,7.0,1994,163,8502,Chionoecetes bairdi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes
4829914,1.0,,12467,56.6647_-6.08162_1987_10_11_NA,56.6647,-6.08162,,11.0,10.0,1987,110,9039,Ciona intestinalis,species,Mixed marine/freshwater,Animalia,Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona
814433,7.0,,3832,34.9833_-94.0667_1989_492,34.9833,-94.0667,,,,1989,195,9842,Colinus virginianus,species,Birds,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus
255220,8.0,,3315,-61.5_97.5_1959,-61.5,97.5,0.0,,,1959,192,31126,Physeter macrocephalus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter
1370901,4.0,,4571,39.2667_-81.8833_1980_3063,39.2667,-81.8833,,,,1980,195,42335,Zenaida macroura,species,Birds,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida
388173,1.0,,4026,41.0667_-67.5167_1981_5_29,41.0667,-67.5167,,29.0,5.0,1981,166,21103,Laridae,family,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,
3179292,,1.8,8014,-42.8741_179.631_1996_6_19_851.5,-42.8741,179.631,-851.5,19.0,6.0,1996,148,33609,Pseudocyttus maculatus,species,Fish,Animalia,Chordata,Actinopterygii,Zeiformes,Oreosomatidae,Pseudocyttus
630446,25.0,,4373,50.7833_-51.3667_1978_11_8,50.7833,-51.3667,,8.0,11.0,1978,166,35073,Rissa tridactyla,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa
421784,1.0,,4035,-26.96_32.83_1993_7_17,-26.96,32.83,,17.0,7.0,1993,67,8815,Chroicocephalus cirrocephalus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus
717637,2.0,,3729,39.8833_-96.8833_2003_1587,39.8833,-96.8833,,,,2003,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
135062,2.0,,2593,-58.5_60.5_1962,-58.5,60.5,0.0,,,1962,192,4521,Balaenoptera borealis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera
3615211,2.0,,8677,43.17_-51.35_1991_10_412,43.17,-51.35,-412.0,26.0,10.0,1991,180,38888,Synaphobranchus kaupii,species,Fish,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchus
12625012,32.0,,7055,59.1048365751_10.8376244357_29_9_1947_348_1_4_1_4_1,59.104837,10.837624,,29.0,9.0,1947,428,24166,Merlangius merlangus,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius
5004328,2.0,,15707,51.6516_-5.32628_1984_4_22_46,51.6516,-5.32628,-46.0,22.0,4.0,1984,110,17962,Halichondria (Halichondria) panicea,species,Invertebrates,Animalia,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria
16878869,93.0781,,22129,915_2020_04_13_1,37.944278,-121.567889,,13.0,4.0,2020,555,33614,Pseudodiaptomus forbesi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus
696939,1.0,,3651,38.2833_-92.85_2002_2260,38.2833,-92.85,,,,2002,195,1647,Ammodramus savannarum,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Ammodramus
16265136,2.0,,74586,17987_13618_2011,39.263611,-94.024722,,6.0,4.0,2011,693,59424,Pseudacris sp8,genus,Amphibians & reptiles,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris
1159233,8.0,,4308,30.35_-99.1833_1989_4039,30.35,-99.1833,,,,1989,195,33098,Progne subis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne
224499,2.0,,3104,38.5208_-28.2687_2005_8_14_150,38.5208,-28.2687,-150.0,14.0,8.0,2005,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
587359,4.0,,3423,40.4833_-70.9167_1983_6_8,40.4833,-70.9167,,8.0,6.0,1983,166,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
481468,2.0,,4141,40.9_-67.35_1981_5_24,40.9,-67.35,,24.0,5.0,1981,166,27289,Oceanites oceanicus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites
310495,1.0,,2631,40.9_-70.7333_1981_9_3,40.9,-70.7333,,3.0,9.0,1981,166,6472,Calonectris diomedea,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris
569816,1.0,,3420,40.85_-69.5333_1986_9_14,40.85,-69.5333,,14.0,9.0,1986,166,34143,Puffinus,genus,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
452570,2.0,,3423,31.4996_-123.41_1989_11_14_4089,31.4996,-123.41,-4089.0,14.0,11.0,1989,169,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
718051,2.0,,3729,40.8667_-90.5_2004_1375,40.8667,-90.5,,,,2004,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
401621,6.0,,4029,40.6333_-69.7833_1983_5_5,40.6333,-69.7833,,5.0,5.0,1983,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
704361,2.0,,3682,45.6333_-92.25_1996_4612,45.6333,-92.25,,,,1996,195,3208,Archilochus colubris,species,Birds,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus
15635572,1.0,,4096,O-9_2009_4_24_EmMo_08:19:00_08:34:00,33.706317,-112.357137,,24.0,4.0,2009,702,23876,Melanerpes uropygialis,species,Birds,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes
4315340,68.0,20.65,5498,55.59_-164.83_1995_7_2_108,55.59,-164.83,-108.0,2.0,7.0,1995,163,8505,Chionoecetes opilio,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes
234380,1.0,,3150,38.5833_-27.5667_2000_9_3_1493,38.5833,-27.5667,-1493.0,3.0,9.0,2000,172,24255,Mesoplodon,genus,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Hyperoodontidae,Mesoplodon
225823,7.0,,3104,38.6138_-28.5713_2002_9_24_130,38.6138,-28.5713,-130.0,24.0,9.0,2002,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
922985,7.0,,3924,35.4833_-87.6833_1985_3963,35.4833,-87.6833,,,,1985,195,13898,Empidonax virescens,species,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax
16258560,2.0,,71146,14620_11853_2009,47.6642,-95.447197,,12.0,6.0,2009,693,55984,Pseudacris maculata,species,Amphibians & reptiles,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris
740997,1.0,,3771,36.6167_-76.2833_2004_4396,36.6167,-76.2833,,,,2004,195,37716,Spinus tristis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus
3062197,,76.0,6506,-42.8667_-177.124_1987_7_2_775.5,-42.8667,-177.124,-775.5,2.0,7.0,1987,148,19261,Hoplostethus atlanticus,species,Fish,Animalia,Chordata,,Beryciformes,Trachichthyidae,Hoplostethus
3488295,1.0,,7008,49.19_-50.64_1993_8_324,49.19,-50.64,-324.0,7.0,8.0,1993,180,23466,Mallotus villosus,species,Fish,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus
1242372,11.0,,4420,40.6667_-79.2333_1990_3524,40.6667,-79.2333,,,,1990,195,37830,Spizella pusilla,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella
3718319,2.0,,8910,-34.7333_154.7_1979_10_25_194,-34.7333,154.7,-194.0,25.0,10.0,1979,292,41552,Valenciennellus tripunctulatus,species,Fish,Animalia,Chordata,Actinopterygii,Stomiiformes,Sternoptychidae,Valenciennellus
3117282,,76.5,6982,-51.425_174.331_1983_11_9_772,-51.425,174.331,-772.0,9.0,11.0,1983,148,23263,Macruronus novaezelandiae,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus
4992838,1.0,,15443,33.724_-118.224_2003_7_16_18,33.724,-118.224,-18.0,16.0,7.0,2003,162,17119,Gnathiidae,family,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Isopoda,,
1347360,26.0,,4556,34.95_-76.6667_1986_2824,34.95,-76.6667,,,,1986,195,41842,Vireo griseus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo
363376,2.0,,3962,74.4167_-93.75_1970_9_8,74.4167,-93.75,,8.0,9.0,1970,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
4435561,92.0,597.52,6471,59.37_-172.83_2004_7_1_31,59.37,-172.83,-31.0,1.0,7.0,2004,163,19024,Hippoglossus stenolepis,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus
392302,2.0,,3103,62.3833_-61.4667_1976_9_27,62.3833,-61.4667,,27.0,9.0,1976,166,21115,Larus,genus,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
17937825,0.6667,2792.66,29539,164-48,-53.484,118.3465,-10.0,27.0,10.0,2010,354,16133,Foraminifera,phylum,Chromista,Chromista,,,,,
3525308,21.0,,7213,42.52_-70.52_1988_4_81,42.52,-70.52,-81.0,19.0,4.0,1988,180,25561,Myoxocephalus octodecemspinosus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
4549262,296.0,352.83,7924,57.7_-170.5_1993_7_2_74,57.7,-170.5,-74.0,2.0,7.0,1993,163,32670,Porifera,phylum,Invertebrates,Animalia,,,,,
3535172,3.0,,7353,49.34_-67.08_1992_8_323,49.34,-67.08,-323.0,30.0,8.0,1992,180,26669,Nezumia bairdii,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Nezumia
208740,3.0,,2953,37.7167_-26.0333_1998_6_8_1468,37.7167,-26.0333,-1468.0,8.0,6.0,1998,172,16956,Globicephala macrorhynchus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala
693184,1.0,,3630,45.7167_-65.95_1998_2509,45.7167,-65.95,,,,1998,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
14422919,1.0,,3728,2015_NatStnReg-ID:00182415,57.387,15.182,,25.0,5.0,2015,634,5923,Buteo buteo,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
3785900,104.0,5.73,8602,34_-77.37_1991_7_12_26,34.0,-77.37,-26.0,12.0,7.0,1991,125,38143,Stenotomus chrysops,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Stenotomus
136368,10.0,,2594,-62.5_90.5_1935,-62.5,90.5,0.0,,,1935,192,4522,Balaenoptera musculus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera
3213368,,52.9,8572,-47.4413_169.188_1992_5_2_430.5,-47.4413,169.188,-430.5,2.0,5.0,1992,148,37929,Squalus acanthias,species,Fish,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus
1088697,38.0,,4193,42.35_-75.9333_1982_2724,42.35,-75.9333,,,,1982,195,29820,Passer domesticus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer
762045,2.0,,3781,39.7333_-76.9667_1989_1927,39.7333,-76.9667,,,,1989,195,7239,Cathartes aura,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Cathartes
981404,2.0,,4010,43.0167_-72.4_1987_2560,43.0167,-72.4,,,,1987,195,19839,Icterus galbula,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus
18354226,1.0,,3962,51.423_-52.0679_7_5_2015,51.423,-52.0679,,7.0,5.0,2015,527,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
719336,1.0,,3729,43.7333_-90.3167_1987_4654,43.7333,-90.3167,,,,1987,195,5924,Buteo jamaicensis,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo
17183872,73.8133,1427.84,4712,47562_85551,47.631149,-1.864321,5.0,10.0,5.0,2021,833,1583,Ameiurus melas,species,Fish,Animalia,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ameiurus
13998620,0.12,,19083,EMP_NZ032_2010_06_07,38.170278,-122.020833,,7.0,6.0,2010,558,26332,Neomysis kadiakensis,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis
2905645,,0.2,4858,-52.0878_172.145_1992_11_24_564,-52.0878,172.145,-564.0,24.0,11.0,1992,148,3322,Argentina elongata,species,Fish,Animalia,Chordata,Actinopterygii,Osmeriformes,Argentinidae,Argentina
416439,16.0,,3797,34.9616_-121.062_1988_2_1_511,34.9616,-121.062,-511.0,1.0,2.0,1988,169,7853,Cerorhinca monocerata,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cerorhinca
3643294,2.0,,8907,48.35_-60.88_1987_1_409,48.35,-60.88,-409.0,14.0,1.0,1987,180,41484,Urophycis tenuis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
682870,9.0,,3630,31.5833_-86.25_1990_31,31.5833,-86.25,,,,1990,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
1093632,116.0,,4195,42.9_-77.1167_1996_2741,42.9,-77.1167,,,,1996,195,29825,Passerculus sandwichensis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus
3463580,1.0,,6875,44_-52.69_1982_4_311,44.0,-52.69,-311.0,20.0,4.0,1982,180,22569,Lophius americanus,species,Fish,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius
4589769,1.0,3.22,8357,57.34_-150.5_1997_7_2_630,57.34,-150.5,-630.0,2.0,7.0,1997,163,36478,Sebastes aleutianus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes
220258,4.0,,3098,25.9049_-77.281_1999_5_20_802,25.9049,-77.281,-802.0,20.0,5.0,1999,171,20676,Kogia sima,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Kogiidae,Kogia
156565,1.0,,2640,37.3833_-24.9667_1999_8_9_1390,37.3833,-24.9667,-1390.0,9.0,8.0,1999,172,7004,Caretta caretta,species,Amphibians & reptiles,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta
410150,8.0,,4029,37.7833_-74.1333_1986_11_8,37.7833,-74.1333,,8.0,11.0,1986,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
3301521,211.0,,5096,54.75_-55.45_1991_11_264,54.75,-55.45,-264.0,12.0,11.0,1991,180,5371,Boreogadus saida,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Boreogadus
3038267,,3.5,6353,-42.8293_-175.818_1994_7_17_1055.5,-42.8293,-175.818,-1055.5,17.0,7.0,1994,148,17862,Halargyreus johnsonii,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Halargyreus
