ID_ALL_RAW_DATA,ABUNDANCE,BIOMASS,ID_SPECIES,SAMPLE_DESC,LATITUDE,LONGITUDE,DEPTH,DAY,MONTH,YEAR,STUDY_ID,newID,species,resolution,taxon,kingdom,phylum,class,order,family,genus
3284191,8,,4744,49.82_-65.07_1986_8_112,49.82,-65.07,-112,22,8,1986,180,2117,Anarhichas lupus,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas
920378,6,,3923,41.9667_-85.7667_1992_2048,41.9667,-85.7667,,,,1992,195,13897,Empidonax traillii,species,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax
27290,280,,484,1997_7_7,50.25,-4.217,,7,7,1997,33,40704,Tripos muelleri,species,Chromista,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos
15334,340,,345,51.4926_4.1275_1983_8_10,51.4926,4.1275,,10,8,1983,87,5094,Biddulphia sinensis,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,Biddulphiaceae,Biddulphia
43897,3,,842,1995_8_22_23P,44.244,-122.158,,22,8,1995,194,14092,Enypia packardata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Enypia
14785068,1,,632,CLS.CH.9.2_2017,-36.873139,-71.586194,898,,,2017,571,10659,Crepis capillaris,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis
15541632,1,,36536,11831_12429_2007,47.195702,-93.391098,,18,7,2007,693,22314,Lithobates septentrionalis,species,Amphibians & reptiles,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates
529495,1,,4211,-33.15_18.07_1998_3_8,-33.15,18.07,,8,3,1998,67,29989,Pelecanus onocrotalus,species,Birds,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus
12901568,,33,50413,43.27_41.42_MalayaLichen-HeathCTL/WI-2_2750_1994,43.27,41.42,2750,,,1994,497,16757,Gentiana pyrenaica,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana
1052578,6,,4129,44.0667_-77.35_2004_3180,44.0667,-77.35,,,,2004,195,25514,Myiarchus crinitus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus
1220036,2,,4403,36.25_-77.9833_1980_2846,36.25,-77.9833,,,,1980,195,37135,Sitta pusilla,species,Birds,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta
283518,7,,3507,39.3192_-31.1032_2009_6_4_1423,39.3192,-31.1032,-1423,4,6,2009,172,38232,Sterna,genus,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,
135789,2,,2594,-59.5_57.5_1957,-59.5,57.5,0,,,1957,192,4522,Balaenoptera musculus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera
4697809,1,,9902,60.4119_-1.27565_1981_9_1_6,60.4119,-1.27565,-6,1,9,1981,110,2397,Anomiidae,family,Molluscs,Animalia,Mollusca,Bivalvia,Pectinida,,
9964960,24,,40006,2377_S2-37_1999_1_12,33.43,-111.93,,12,1,1999,226,34409,Quiscalus mexicanus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus
116959,960,,2323,2007_8_20,50.25,-4.217,,20,8,2007,33,39752,Thalassionema nitzschioides,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema
4588042,313,480.51,8356,51.99_-176.5_2003_7_2_86,51.99,-176.5,-86,2,7,2003,163,36477,Sebastes,genus,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes
156045,18,,2631,39.7272_-31.0821_2001_8_11_46,39.7272,-31.0821,-46,11,8,2001,172,6472,Calonectris diomedea,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Calonectris
2928946,,0.5,5171,-41.4134_176.066_1985_5_26_951.5,-41.4134,176.066,-951.5,26,5,1985,148,9727,Coelorinchus innotabilis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Coelorinchus
228883,7,,3104,38.936_-27.8542_2009_5_17_1740,38.936,-27.8542,-1740,17,5,2009,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
88806,1,,1829,2004_8_9_15F,44.244,-122.158,,9,8,2004,194,30725,Phlogophora periculosa,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora
859460,20,,3859,38.2167_-88.2333_1990_1405,38.2167,-88.2333,,,,1990,195,11182,Cyanocitta cristata,species,Birds,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocitta
3146689,,46.2,7273,-37.4473_178.056_2000_2_19_246,-37.4473,178.056,-246,19,2,2000,148,26080,Nemadactylus macropterus,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Cheilodactylidae,Nemadactylus
63796,3,,1216,1995_8_22_23P,44.244,-122.158,,22,8,1995,194,18750,Hesperumia sulphuraria,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hesperumia
387958,1,,4026,57.3_-59.95_1977_2_6,57.3,-59.95,,6,2,1977,166,21103,Laridae,family,Birds,Animalia,Chordata,Aves,Charadriiformes,,
224449,7,,3104,38.5171_-27.9673_2008_8_5_1366,38.5171,-27.9673,-1366,5,8,2008,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
17437886,1.19522,,36885,12679_3_7_2014,51.217119,-0.550837,,3,7,2014,846,21826,Leuciscus leuciscus,species,Fish,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Leuciscus
983896,6,,4012,30.65_-83.8833_2006_1258,30.65,-83.8833,,,,2006,195,19841,Icterus spurius,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus
3204485,,29.2,8436,-43.8553_-179.713_2004_1_11_381,-43.8553,-179.713,-381,11,1,2004,148,36717,Seriolella punctata,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Centrolophidae,Seriolella
714469,1,,3721,37.0667_-88.5167_1987_1414,37.0667,-88.5167,,,,1987,195,5802,Bubulcus ibis,species,Birds,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus
4372394,28973,80209,6167,55.76_-164.16_2002_7_2_94,55.76,-164.16,-94,2,7,2002,163,16347,Gadus macrocephalus,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus
16073955,27,,37378,Sunwapta_177_2012,52.56241,-117.704726,,,,2012,568,31337,Pinus contorta,species,Plants,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus
90146,4206460,,1840,1996_9_2,50.25,-4.217,,2,9,1996,33,31155,Phytoflagellate,kingdom,Protozoa,Protista,,,,,
3950467,5,4.6,6875,44.0458_-68.2154_2004_11_2_97.95,44.0458,-68.2154,-97.95,2,11,2004,123,22569,Lophius americanus,species,Fish,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius
9838403,3,,4074,48.130123_-113.691839_1996_7_16,48.130123,-113.691839,,16,7,1996,217,22646,Loxia curvirostra,species,Birds,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia
408106,3,,4029,41.5333_-67.2333_1987_10_5,41.5333,-67.2333,,5,10,1987,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
15441771,1,,4038,13_05_1999,59.817,22.9,,13,5,1999,582,21125,Larus fuscus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
870077,9,,3882,45.6333_-65.7167_1987_2507,45.6333,-65.7167,,,,1987,195,36810,Setophaga coronata,species,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga
16029050,1,,45729,01_06_2019,59.817,22.9,,1,6,2019,582,31072,Phylloscopus sibilatrix,species,Birds,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus
66271,13,,1235,1994_7_5_15D,44.244,-122.158,,5,7,1994,194,19235,Homorthodes hanhami,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Homorthodes
50477,1,,945,1995_7_26_26C,44.244,-122.158,,26,7,1995,194,15058,Eulithis propulsata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis
1001446,14,,4091,39.05_-95.6167_1993_1585,39.05,-95.6167,,,,1993,195,23871,Melanerpes carolinus,species,Birds,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes
71460,1,,1412,1994_7_19_11A,44.244,-122.158,,19,7,1994,194,21816,Leucania farcta,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leucania
130198,1,,2529,21.083_-157.267_2005_8_1_21,21.083,-157.267,-21,1,8,2005,120,700,Actinotrichia fragilis,species,Plants,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Actinotrichia
1088576,129,,4193,42.25_-85.4167_1988_2044,42.25,-85.4167,,,,1988,195,29820,Passer domesticus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer
92960,482,,1885,1993_10_4,50.25,-4.217,,4,10,1993,33,32074,Podosira stelligera,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Melosirales,Hyalodiscaceae,Podosira
36505,2,,631,1942_6,44.33,-112.33,,,,1942,18,10655,Crepis acuminata,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis
91690,160,,1876,2005_11_15,50.25,-4.217,,15,11,2005,33,31852,Pleurosigma,genus,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma
3982635,2,,6341,18.3266_-64.6905_2007_7_23,18.3266,-64.6905,,23,7,2007,189,17838,Haemulon flavolineatum,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulon
360703,1,,3962,76.0833_-81.75_1983_8_22,76.0833,-81.75,,22,8,1983,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
7824611,1,6.5,7861,41.450001_-68.583336_1993_4_7_93,41.450001,-68.583336,-93,7,4,1993,213,32167,Pollachius virens,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Pollachius
277322,4,,3501,38.7_-28.4833_2000_8_15_1230,38.7,-28.4833,-1230,15,8,2000,172,38076,Stenella frontalis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella
9969172,34,,39836,2703_GC-1_1999_1_25,33.43,-111.93,,25,1,1999,226,16267,Fulica americana,species,Birds,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica
5760796,11,,14183,44.26_-63.31_2005_4_10_78.5,44.26,-63.31,-78.5,10,4,2005,176,13455,Echinodermata,phylum,Invertebrates,Animalia,,,,,
9890153,1,,3787,48.93492_-114.39247_2005_6_14,48.93492,-114.39247,,14,6,2005,217,7244,Catharus ustulatus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Turdidae,Catharus
441023,2,,4047,45.2333_-60.1167_1970_6_21,45.2333,-60.1167,,21,6,1970,166,21131,Larus marinus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
447394,2,,4047,40.6333_-68.4333_1982_12_3,40.6333,-68.4333,,3,12,1982,166,21131,Larus marinus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
96205,20,,1931,1994_9_12,50.25,-4.217,,12,9,1994,33,34884,Rhizosolenia truncata,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia
15613051,3,,68019,2013_S1TOTAL_6E,0.280923,36.89467,,,,2013,552,52857,Lycium europaeum,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium
15715467,69,,4124,06_04_1984,59.817,22.9,,6,4,1984,582,25254,Motacilla alba,species,Birds,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla
1111168,1,,4242,44.8667_-88.1667_1989_4645,44.8667,-88.1667,,,,1989,195,30612,Phasianus colchicus,species,Birds,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus
12866358,,2,43827,2008_ToolikMoistCTL18,68.62,-149.61,720,,,2008,491,32319,Polygonum bistorta,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum
216165,1,,3053,23.8365_-166.267_2006_9_30_19,23.8365,-166.267,-19,30,9,2006,120,18145,Haloplegma duperreyi,species,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Haloplegma
98640,147,,1969,1937_5,44.33,-112.33,,,,1937,18,33772,Pseudoroegneria spicata,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Pseudoroegneria
1236059,12,,4419,45.5667_-93.5_1983_2125,45.5667,-93.5,,,,1983,195,37829,Spizella passerina,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella
6064532,1,,33642,-14.2626_-169.475_2010_3_13_41.5,-14.2626,-169.475,-41.5,13,3,2010,122,31994,Pocillopora meandrina,species,Invertebrates,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora
221269,2,,3104,37.3843_-23.6526_2009_7_20_3311,37.3843,-23.6526,-3311,20,7,2009,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
787652,10,,3815,26.5333_-97.7_2001_4095,26.5333,-97.7,,,,2001,195,8719,Chondestes grammacus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Chondestes
3918904,8,1.27,8901,43.978001_-63.197664_3_7_2002_460_96.5,43.978001,-63.197664,-96.5,3,7,2002,119,41477,Urophycis chuss,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
682179,1,,3621,49.7167_-94.25_1986_3220,49.7167,-94.25,,,,1986,195,324,Accipiter striatus,species,Birds,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter
182119,20,,2823,38.4833_-28.05_2000_10_13_684,38.4833,-28.05,-684,13,10,2000,172,11911,Delphinus delphis,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus
39017,80,,708,2005_12_5,50.25,-4.217,,5,12,2005,33,12418,Dictyocha fibula,species,Chromista,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha
4478929,67,112.73,17483,60.13_-172.83_2001_7_2_59,60.13,-172.83,-59,2,7,2001,163,22336,Lithodidae,family,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,,
712414,2,,3720,38.5333_-76.2167_1988_1955,38.5333,-76.2167,,,,1988,195,5801,Bubo virginianus,species,Birds,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo
349097,7,,3962,43.1333_-66.8167_1988_4_8,43.1333,-66.8167,,8,4,1988,166,16271,Fulmarus glacialis,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus
38317,1,,683,1996_9_25_15D,44.244,-122.158,,25,9,1996,194,11770,Dargida procinctus,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Dargida
3868936,37,14,6821,44.333328_-58.866669_27_3_1983_448_35,44.333328,-58.866669,-35,27,3,1983,119,25776,Myzopsetta ferruginea,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda
18578862,294.51,,22129,EMP NZ028 1992-07-10,38.117222,-122.047222,,10,7,1992,559,33614,Pseudodiaptomus forbesi,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus
4623251,60,82.74,8572,58.61_-148.5_2000_7_1_186,58.61,-148.5,-186,1,7,2000,163,37929,Squalus acanthias,species,Fish,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus
44090,1,,843,2000_7_31_9O,44.244,-122.158,,31,7,2000,194,14093,Enypia venata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Enypia
11367105,,7,41670,1990_9_13_001c_d_3,39.083333,-96.58333,,13,9,1990,355,5705,Brickellia eupatorioides,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Brickellia
13514327,1,4.3,37361,31.78146_34.48074_40_8_7_8,31.78146,34.48074,-40,8,7,2008,808,28691,Pagellus erythrinus,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Pagellus
4408978,293,239.56,6468,58.43_-168.5_1993_7_2_74,58.43,-168.5,-74,2,7,1993,163,19019,Hippoglossoides elassodon,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides
27711,3840,,490,1996_7_1,50.25,-4.217,,1,7,1996,33,7912,Chaetoceros affinis,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros
13497005,1,4.6,37433,31.78146_34.48074_120_12_3_12,31.78146,34.48074,-120,12,3,2012,808,36737,Serranus hepatus,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Serranus
965817,5,,4001,41.5167_-79.35_1987_3476,41.5167,-79.35,,,,1987,195,19099,Hirundo rustica,species,Birds,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo
1321404,7,,4533,37.45_-93.5167_1983_2254,37.45,-93.5167,,,,1983,195,41129,Tyrannus tyrannus,species,Birds,Animalia,Chordata,Actinopterygii,Passeriformes,Tyrannidae,Tyrannus
3965662,7,0.58,8907,43.7485_-69.3438_2005_5_14_103.4,43.7485,-69.3438,-103.4,14,5,2005,123,41484,Urophycis tenuis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Phycidae,Urophycis
7905464,1,,7193,42.650002_-69.76667_1984_4_18_240,42.650002,-69.76667,-240,18,4,1984,213,25499,Myctophidae,family,Fish,Animalia,Chordata,,Myctophiformes,,
16270,1,,380,1995_7_11_18C,44.244,-122.158,,11,7,1995,194,6332,Callizzia amorata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Uraniidae,Epiplema
850040,22,,3846,45.9333_-89.1833_1982_4624,45.9333,-89.1833,,,,1982,195,10309,Corvus brachyrhynchos,species,Birds,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus
210212,3,,2984,38.6333_-27.45_2000_8_21_1387,38.6333,-27.45,-1387,21,8,2000,172,17463,Grampus griseus,species,Marine mammals,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Grampus
14680840,3,,3835,24_04_2008,59.817,22.9,,24,4,2008,582,9901,Columba oenas,species,Birds,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba
1379389,32,,4574,46.1833_-89.6333_1995_4608,46.1833,-89.6333,,,,1995,195,42387,Zonotrichia albicollis,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia
588337,1,,3423,40.8_-71.8_1984_7_6,40.8,-71.8,,6,7,1984,166,34153,Puffinus griseus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
1040078,9,,4118,42.2167_-72.4667_1987_1996,42.2167,-72.4667,,,,1987,195,24937,Molothrus ater,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus
112613,1,,2152,1994_8_16_23F,44.244,-122.158,,16,8,1994,194,36792,Setagrotis pallidicollis,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Setagrotis
1016778,2,,4105,41.1667_-96.0667_1983_2386,41.1667,-96.0667,,,,1983,195,24043,Melospiza melodia,species,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza
9583928,2,,4520,45.24598_-109.48896_2004_6_26,45.24598,-109.48896,,26,6,2004,217,41030,Turdus migratorius,species,Birds,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus
14786724,1,,63722,2014_C3OPEN_1B,0.404036,36.913098,,,,2014,552,48560,Croton dichogamus,species,Plants,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton
5615102,3,,27028,-35.066_21.256_1994,-35.066,21.256,,10,5,1994,68,6103,Calanoides,genus,Marine/freshwater invertebrates,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides
36707,1,,641,1994_8_16_31A,44.244,-122.158,,16,8,1994,194,10825,Cryphia cuerva,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cryphia
18147771,80,12.59,2999,45.3667_29.9667_1987_7_24_0,45.3667,29.9667,0,24,7,1987,86,17654,Gymnodinium kowalevskii,species,Chromista,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium
3071566,,73.1,6520,-44.0119_176.402_2001_1_15_537,-44.0119,176.402,-537,15,1,2001,148,19463,Hydrolagus bemisi,species,Fish,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus
3960915,1,0.18,8114,43.9318_-68.5537_2002_11_4_92.35,43.9318,-68.5537,-92.35,4,11,2002,123,34606,Reinhardtius hippoglossoides,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius
3092783,,4.6,6756,-43.1805_-178.08_1989_12_9_464.5,-43.1805,-178.08,-464.5,9,12,1989,148,21486,Lepidorhynchus denticulatus,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Lepidorhynchus
485490,21,,4141,40.25_-70.25_1984_8_9,40.25,-70.25,,9,8,1984,166,27289,Oceanites oceanicus,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites
98839,49,,1969,1935_17,44.33,-112.33,,,,1935,18,33772,Pseudoroegneria spicata,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Pseudoroegneria
7643716,6,3,7910,38.733334_-74.816666_1990_9_19_18,38.733334,-74.816666,-18,19,9,1990,213,32528,Pomatomus saltatrix,species,Fish,Animalia,Chordata,Actinopterygii,Perciformes,Pomatomidae,Pomatomus
73395,2,,1478,2004_6_24_15F,44.244,-122.158,,24,6,2004,194,22576,Lophocampa maculata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lophocampa
320569,5,,3824,1998_2_14,55.35,20.76,,14,2,1998,91,9275,Clangula hyemalis,species,Birds,Animalia,Chordata,Aves,Anseriformes,Anatidae,Clangula
596759,1,,4349,39.85_-60_1969_9_5,39.85,-60,,5,9,1969,166,34154,Puffinus lherminieri,species,Birds,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus
6667678,13,2.35,36718,2014_10_13_P_1_R_1,34.35,-106.88,,13,10,2014,240,5499,Bouteloua hirsuta,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua
318577,1,,3810,-26.14_29.73_2002_1_24,-26.14,29.73,,24,1,2002,67,8623,Chlidonias hybrida,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias
400901,6,,4029,44.0667_-66.9667_1986_4_21,44.0667,-66.9667,,21,4,1986,166,21116,Larus argentatus,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
4594133,7,2.12,8358,56.28_-170.16_2001_7_2_117,56.28,-170.16,-117,2,7,2001,163,36479,Sebastes alutus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes
28998,960,,505,1994_8_15,50.25,-4.217,,15,8,1994,33,7954,Chaetoceros laciniosus,species,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros
3107027,,27.5,6982,-40.8563_176.665_1994_1_23_367,-40.8563,176.665,-367,23,1,1994,148,23263,Macruronus novaezelandiae,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus
221808,2,,3104,37.707_-25.801_2005_7_18_659,37.707,-25.801,-659,18,7,2005,172,21119,Larus cachinnans,species,Birds,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus
3519963,39,,7213,41.08_-68.8_1978_11_68,41.08,-68.8,-68,17,11,1978,180,25561,Myoxocephalus octodecemspinosus,species,Fish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus
11751299,,0.5,45853,2014_9_8_0spb_b_2,39.083333,-96.58333,,8,9,2014,355,37903,Sporobolus heterolepis,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus
14707540,488,,38093,48.049_20.528_1962,48.049,20.528,,,,1962,671,10025,Conistra vaccinii,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Conistra
935770,1,,3949,42.8667_-106.117_1995_4715,42.8667,-106.117,,,,1995,195,15744,Falco sparverius,species,Birds,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco
687466,35,,3630,39.5167_-75.9167_1994_1945,39.5167,-75.9167,,,,1994,195,912,Agelaius phoeniceus,species,Birds,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius
10274988,,62315.9,36688,1970,38.8,-99.3,,,,1970,298,2250,Andropogon gerardi,species,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Andropogon
808805,4,,3830,42.8_-72.1667_1979_2550,42.8,-72.1667,,,,1979,195,9784,Colaptes auratus,species,Birds,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes
7870355,2,0.099,5223,42.121334_-70.512665_2002_4_24_34,42.121334,-70.512665,-34,24,4,2002,213,6666,Cancer irroratus,species,Marine/freshwater invertebrates,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
927341,1,,3926,39.9833_-107.667_1993_921,39.9833,-107.667,,,,1993,195,14386,Eremophila alpestris,species,Birds,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Eremophila
7805706,25,6.4,6467,41.150002_-71.26667_1964_7_27_50,41.150002,-71.26667,-50,27,7,1964,213,19017,Hippoglossina oblonga,species,Fish,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Hippoglossina
41830,1,,799,1994_10_17_23F,44.244,-122.158,,17,10,1994,194,13370,Dysstroma citrata,species,Terrestrial/freshwater invertebrates,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Dysstroma
784603,3,,3801,41.5333_-73.5_1980_1067,41.5333,-73.5,,,,1980,195,8135,Chaetura pelagica,species,Birds,Animalia,Chordata,Aves,Apodiformes,Apodidae,Chaetura
283529,2,,3507,39.3317_-31.0283_2004_8_9_1564,39.3317,-31.0283,-1564,9,8,2004,172,38232,Sterna,genus,Birds,Animalia,,,,,
701532,5,,3682,33.3667_-93.4833_2000_482,33.3667,-93.4833,,,,2000,195,3208,Archilochus colubris,species,Birds,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus
3121514,,10.4,7057,-43.0617_169.331_1986_7_26_811,-43.0617,169.331,-811,26,7,1986,148,24171,Merluccius australis,species,Fish,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius
